hours,bool,power_dev,power_met
23-Jan-2019 (21-33-58),0,5.0,0.0
23-Jan-2019 (21-33-59),0,5.0,0.0
23-Jan-2019 (21-34-00),0,5.0,0.0
23-Jan-2019 (21-34-01),0,5.0,0.0
23-Jan-2019 (21-34-02),0,5.0,0.0
23-Jan-2019 (21-34-03),0,5.0,0.0
23-Jan-2019 (21-34-04),0,5.0,0.0
23-Jan-2019 (21-34-05),0,5.0,0.0
23-Jan-2019 (21-34-06),0,5.0,0.0
23-Jan-2019 (21-34-07),0,5.0,0.0
23-Jan-2019 (21-34-08),0,5.0,0.0
23-Jan-2019 (21-34-09),0,5.0,0.0
23-Jan-2019 (21-34-10),0,5.0,0.0
23-Jan-2019 (21-34-11),0,5.0,0.0
23-Jan-2019 (21-34-12),0,5.0,0.0
23-Jan-2019 (21-34-13),0,5.0,0.0
23-Jan-2019 (21-34-14),0,5.0,0.0
23-Jan-2019 (21-34-15),0,5.0,0.0
23-Jan-2019 (21-34-16),0,5.0,0.0
23-Jan-2019 (21-34-17),0,5.0,0.0
23-Jan-2019 (21-34-18),0,5.0,0.0
23-Jan-2019 (21-34-19),0,5.0,0.0
23-Jan-2019 (21-34-20),0,5.0,0.0
23-Jan-2019 (21-34-21),0,5.0,0.0
23-Jan-2019 (21-34-22),0,5.0,0.0
23-Jan-2019 (21-34-23),0,5.0,0.0
23-Jan-2019 (21-34-24),0,5.0,0.0
23-Jan-2019 (21-34-25),0,5.0,0.0
23-Jan-2019 (21-34-26),0,5.0,1.882
23-Jan-2019 (21-34-27),0,5.0,1.882
23-Jan-2019 (21-34-28),0,5.0,1.882
23-Jan-2019 (21-34-29),0,5.0,1.882
23-Jan-2019 (21-34-30),0,5.0,1.882
23-Jan-2019 (21-34-31),0,5.0,1.81
23-Jan-2019 (21-34-32),0,5.0,1.81
23-Jan-2019 (21-34-33),0,5.0,1.81
23-Jan-2019 (21-34-34),0,5.0,1.81
23-Jan-2019 (21-34-35),0,5.0,1.81
23-Jan-2019 (21-34-36),0,5.0,1.897
23-Jan-2019 (21-34-37),0,5.0,1.897
23-Jan-2019 (21-34-38),0,5.0,1.897
23-Jan-2019 (21-34-39),0,5.0,1.897
23-Jan-2019 (21-34-40),0,5.0,1.897
23-Jan-2019 (21-34-41),0,5.0,0.0
23-Jan-2019 (21-34-42),0,5.0,0.0
23-Jan-2019 (21-34-43),0,5.0,0.0
23-Jan-2019 (21-34-44),0,5.0,0.0
23-Jan-2019 (21-34-45),0,5.0,0.0
23-Jan-2019 (21-34-46),0,5.0,1.82
23-Jan-2019 (21-34-47),0,5.0,1.82
23-Jan-2019 (21-34-48),0,5.0,1.82
23-Jan-2019 (21-34-49),0,5.0,1.82
23-Jan-2019 (21-34-50),0,5.0,1.82
23-Jan-2019 (21-34-51),0,5.0,0.0
23-Jan-2019 (21-34-52),0,5.0,0.0
23-Jan-2019 (21-34-53),0,5.0,0.0
23-Jan-2019 (21-34-54),0,5.0,0.0
23-Jan-2019 (21-34-55),0,5.0,0.0
23-Jan-2019 (21-34-56),0,5.0,0.0
23-Jan-2019 (21-34-57),0,5.0,0.0
23-Jan-2019 (21-34-58),0,5.0,0.0
23-Jan-2019 (21-34-59),0,5.0,0.0
23-Jan-2019 (21-35-00),0,5.0,0.0
23-Jan-2019 (21-35-01),0,5.0,0.0
23-Jan-2019 (21-35-02),0,5.0,0.0
23-Jan-2019 (21-35-03),0,5.0,0.0
23-Jan-2019 (21-35-04),0,5.0,0.0
23-Jan-2019 (21-35-05),0,5.0,0.0
23-Jan-2019 (21-35-06),0,5.0,0.0
23-Jan-2019 (21-35-07),0,5.0,0.0
23-Jan-2019 (21-35-08),0,5.0,0.0
23-Jan-2019 (21-35-09),0,5.0,0.0
23-Jan-2019 (21-35-10),0,5.0,0.0
23-Jan-2019 (21-35-11),0,5.0,0.0
23-Jan-2019 (21-35-12),0,5.0,0.0
23-Jan-2019 (21-35-13),0,5.0,0.0
23-Jan-2019 (21-35-14),0,5.0,0.0
23-Jan-2019 (21-35-15),0,5.0,0.0
23-Jan-2019 (21-35-16),0,5.0,0.0
23-Jan-2019 (21-35-17),0,5.0,0.0
23-Jan-2019 (21-35-18),0,5.0,0.0
23-Jan-2019 (21-35-19),0,5.0,0.0
23-Jan-2019 (21-35-20),0,5.0,0.0
23-Jan-2019 (21-35-21),0,5.0,0.0
23-Jan-2019 (21-35-22),0,5.0,0.0
23-Jan-2019 (21-35-23),0,5.0,0.0
23-Jan-2019 (21-35-24),0,5.0,0.0
23-Jan-2019 (21-35-25),0,5.0,0.0
23-Jan-2019 (21-35-26),0,5.0,0.0
23-Jan-2019 (21-35-27),0,5.0,0.0
23-Jan-2019 (21-35-28),0,5.0,0.0
23-Jan-2019 (21-35-29),0,5.0,0.0
23-Jan-2019 (21-35-30),0,5.0,0.0
23-Jan-2019 (21-35-31),0,5.0,0.0
23-Jan-2019 (21-35-32),0,5.0,0.0
23-Jan-2019 (21-35-33),0,5.0,0.0
23-Jan-2019 (21-35-34),0,5.0,0.0
23-Jan-2019 (21-35-35),0,5.0,0.0
23-Jan-2019 (21-35-36),0,5.0,0.0
23-Jan-2019 (21-35-37),0,5.0,0.0
23-Jan-2019 (21-35-38),0,5.0,0.0
23-Jan-2019 (21-35-39),0,5.0,0.0
23-Jan-2019 (21-35-40),0,5.0,0.0
23-Jan-2019 (21-35-41),0,5.0,0.0
23-Jan-2019 (21-35-42),0,5.0,0.0
23-Jan-2019 (21-35-43),0,5.0,0.0
23-Jan-2019 (21-35-44),0,5.0,0.0
23-Jan-2019 (21-35-45),0,5.0,0.0
23-Jan-2019 (21-35-46),0,5.0,0.0
23-Jan-2019 (21-35-47),0,5.0,0.0
23-Jan-2019 (21-35-48),0,5.0,0.0
23-Jan-2019 (21-35-49),0,5.0,0.0
23-Jan-2019 (21-35-50),0,5.0,0.0
23-Jan-2019 (21-35-51),0,5.0,0.0
23-Jan-2019 (21-35-52),0,5.0,0.0
23-Jan-2019 (21-35-53),0,5.0,0.0
23-Jan-2019 (21-35-54),0,5.0,0.0
23-Jan-2019 (21-35-55),0,5.0,0.0
23-Jan-2019 (21-35-56),0,5.0,0.0
23-Jan-2019 (21-35-57),0,5.0,0.0
23-Jan-2019 (21-35-58),0,5.0,0.0
23-Jan-2019 (21-35-59),0,5.0,0.0
23-Jan-2019 (21-36-00),0,5.0,0.0
23-Jan-2019 (21-36-01),0,5.0,0.0
23-Jan-2019 (21-36-02),0,5.0,0.0
23-Jan-2019 (21-36-03),0,5.0,0.0
23-Jan-2019 (21-36-04),0,5.0,0.0
23-Jan-2019 (21-36-05),0,5.0,0.0
23-Jan-2019 (21-36-06),0,5.0,0.0
23-Jan-2019 (21-36-07),0,5.0,0.0
23-Jan-2019 (21-36-08),0,5.0,0.0
23-Jan-2019 (21-36-09),0,5.0,0.0
23-Jan-2019 (21-36-10),0,5.0,0.0
23-Jan-2019 (21-36-11),0,5.0,0.0
23-Jan-2019 (21-36-12),0,5.0,0.0
23-Jan-2019 (21-36-13),0,5.0,0.0
23-Jan-2019 (21-36-14),0,5.0,0.0
23-Jan-2019 (21-36-15),0,5.0,0.0
23-Jan-2019 (21-36-16),0,5.0,0.0
23-Jan-2019 (21-36-17),0,5.0,0.0
23-Jan-2019 (21-36-18),0,5.0,0.0
23-Jan-2019 (21-36-19),0,5.0,0.0
23-Jan-2019 (21-36-20),0,5.0,0.0
23-Jan-2019 (21-36-21),0,5.0,0.0
23-Jan-2019 (21-36-22),0,5.0,0.0
23-Jan-2019 (21-36-23),0,5.0,0.0
23-Jan-2019 (21-36-24),0,5.0,0.0
23-Jan-2019 (21-36-25),0,5.0,0.0
23-Jan-2019 (21-36-26),0,5.0,0.0
23-Jan-2019 (21-36-27),0,5.0,0.0
23-Jan-2019 (21-36-28),0,5.0,0.0
23-Jan-2019 (21-36-29),0,5.0,0.0
23-Jan-2019 (21-36-30),0,5.0,0.0
23-Jan-2019 (21-36-31),0,5.0,0.0
23-Jan-2019 (21-36-32),0,5.0,0.0
23-Jan-2019 (21-36-33),0,5.0,0.0
23-Jan-2019 (21-36-34),0,5.0,0.0
23-Jan-2019 (21-36-35),0,5.0,0.0
23-Jan-2019 (21-36-36),0,5.0,0.0
23-Jan-2019 (21-36-37),0,5.0,0.0
23-Jan-2019 (21-36-38),0,5.0,0.0
23-Jan-2019 (21-36-39),0,5.0,0.0
23-Jan-2019 (21-36-40),0,5.0,0.0
23-Jan-2019 (21-36-41),0,5.0,0.0
23-Jan-2019 (21-36-42),0,5.0,0.0
23-Jan-2019 (21-36-43),0,5.0,0.0
23-Jan-2019 (21-36-44),0,5.0,0.0
23-Jan-2019 (21-36-45),0,5.0,0.0
23-Jan-2019 (21-36-46),0,5.0,0.0
23-Jan-2019 (21-36-47),0,5.0,0.0
23-Jan-2019 (21-36-48),0,5.0,0.0
23-Jan-2019 (21-36-49),0,5.0,0.0
23-Jan-2019 (21-36-50),0,5.0,0.0
23-Jan-2019 (21-36-51),0,5.0,0.0
23-Jan-2019 (21-36-52),0,5.0,0.0
23-Jan-2019 (21-36-53),0,5.0,0.0
23-Jan-2019 (21-36-54),0,5.0,0.0
23-Jan-2019 (21-36-55),0,5.0,0.0
23-Jan-2019 (21-36-56),0,5.0,0.0
23-Jan-2019 (21-36-57),0,5.0,0.0
23-Jan-2019 (21-36-58),0,5.0,0.0
23-Jan-2019 (21-36-59),0,5.0,0.0
23-Jan-2019 (21-37-00),0,5.0,0.0
23-Jan-2019 (21-37-01),0,5.0,0.0
23-Jan-2019 (21-37-02),0,5.0,0.0
23-Jan-2019 (21-37-03),0,5.0,0.0
23-Jan-2019 (21-37-04),0,5.0,0.0
23-Jan-2019 (21-37-05),0,5.0,0.0
23-Jan-2019 (21-37-06),0,5.0,0.0
23-Jan-2019 (21-37-07),0,5.0,0.0
23-Jan-2019 (21-37-08),0,5.0,0.0
23-Jan-2019 (21-37-09),0,5.0,0.0
23-Jan-2019 (21-37-10),0,5.0,0.0
23-Jan-2019 (21-37-11),0,5.0,0.0
23-Jan-2019 (21-37-12),0,5.0,0.0
23-Jan-2019 (21-37-13),0,5.0,0.0
23-Jan-2019 (21-37-14),0,5.0,0.0
23-Jan-2019 (21-37-15),0,5.0,0.0
23-Jan-2019 (21-37-16),0,5.0,0.0
23-Jan-2019 (21-37-17),0,5.0,0.0
23-Jan-2019 (21-37-18),0,5.0,0.0
23-Jan-2019 (21-37-19),0,5.0,0.0
23-Jan-2019 (21-37-20),0,5.0,0.0
23-Jan-2019 (21-37-21),0,5.0,0.0
23-Jan-2019 (21-37-22),0,5.0,0.0
23-Jan-2019 (21-37-23),0,5.0,0.0
23-Jan-2019 (21-37-24),0,5.0,0.0
23-Jan-2019 (21-37-25),0,5.0,0.0
23-Jan-2019 (21-37-26),0,5.0,0.0
23-Jan-2019 (21-37-27),0,5.0,0.0
23-Jan-2019 (21-37-28),0,5.0,0.0
23-Jan-2019 (21-37-29),0,5.0,0.0
23-Jan-2019 (21-37-30),0,5.0,0.0
23-Jan-2019 (21-37-31),0,5.0,0.0
23-Jan-2019 (21-37-32),0,5.0,0.0
23-Jan-2019 (21-37-33),0,5.0,0.0
23-Jan-2019 (21-37-34),0,5.0,0.0
23-Jan-2019 (21-37-35),0,5.0,0.0
23-Jan-2019 (21-37-36),0,5.0,0.0
23-Jan-2019 (21-37-37),0,5.0,0.0
23-Jan-2019 (21-37-38),0,5.0,0.0
23-Jan-2019 (21-37-39),0,5.0,0.0
23-Jan-2019 (21-37-40),0,5.0,0.0
23-Jan-2019 (21-37-41),0,5.0,2.047
23-Jan-2019 (21-37-42),0,5.0,2.047
23-Jan-2019 (21-37-43),0,5.0,2.047
23-Jan-2019 (21-37-44),0,5.0,2.047
23-Jan-2019 (21-37-45),0,5.0,2.047
23-Jan-2019 (21-37-46),0,5.0,2.047
23-Jan-2019 (21-37-47),0,5.0,2.047
23-Jan-2019 (21-37-48),0,5.0,2.047
23-Jan-2019 (21-37-49),0,5.0,2.047
23-Jan-2019 (21-37-50),0,5.0,2.047
23-Jan-2019 (21-37-51),0,5.0,2.047
23-Jan-2019 (21-37-52),0,5.0,2.047
23-Jan-2019 (21-37-53),0,5.0,2.047
23-Jan-2019 (21-37-54),0,5.0,2.047
23-Jan-2019 (21-37-55),0,5.0,2.047
23-Jan-2019 (21-37-56),0,5.0,2.047
23-Jan-2019 (21-37-57),0,5.0,2.047
23-Jan-2019 (21-37-58),0,5.0,2.047
23-Jan-2019 (21-37-59),0,5.0,2.047
23-Jan-2019 (21-38-00),0,5.0,2.047
23-Jan-2019 (21-38-01),0,5.0,2.047
23-Jan-2019 (21-38-02),0,5.0,2.047
23-Jan-2019 (21-38-03),0,5.0,2.047
23-Jan-2019 (21-38-04),0,5.0,2.047
23-Jan-2019 (21-38-05),0,5.0,2.047
23-Jan-2019 (21-38-06),0,5.0,2.047
23-Jan-2019 (21-38-07),0,5.0,2.047
23-Jan-2019 (21-38-08),0,5.0,2.047
23-Jan-2019 (21-38-09),0,5.0,2.047
23-Jan-2019 (21-38-10),0,5.0,2.047
23-Jan-2019 (21-38-11),0,5.0,2.047
23-Jan-2019 (21-38-12),0,5.0,2.047
23-Jan-2019 (21-38-13),0,5.0,2.047
23-Jan-2019 (21-38-14),0,5.0,2.047
23-Jan-2019 (21-38-15),0,5.0,2.047
23-Jan-2019 (21-38-16),0,5.0,2.047
23-Jan-2019 (21-38-17),0,5.0,2.047
23-Jan-2019 (21-38-18),0,5.0,2.047
23-Jan-2019 (21-38-19),0,5.0,2.047
23-Jan-2019 (21-38-20),0,5.0,2.047
23-Jan-2019 (21-38-21),0,5.0,1.928
23-Jan-2019 (21-38-22),0,5.0,1.928
23-Jan-2019 (21-38-23),0,5.0,1.928
23-Jan-2019 (21-38-24),0,5.0,1.928
23-Jan-2019 (21-38-25),0,5.0,1.928
23-Jan-2019 (21-38-26),0,5.0,1.825
23-Jan-2019 (21-38-27),0,5.0,1.825
23-Jan-2019 (21-38-28),0,5.0,1.825
23-Jan-2019 (21-38-29),0,5.0,1.825
23-Jan-2019 (21-38-30),0,5.0,1.825
23-Jan-2019 (21-38-31),0,5.0,2.057
23-Jan-2019 (21-38-32),0,5.0,2.057
23-Jan-2019 (21-38-33),0,5.0,2.057
23-Jan-2019 (21-38-34),0,5.0,2.057
23-Jan-2019 (21-38-35),0,5.0,2.057
23-Jan-2019 (21-38-36),0,5.0,2.057
23-Jan-2019 (21-38-37),0,5.0,2.346
23-Jan-2019 (21-38-38),0,5.0,2.346
23-Jan-2019 (21-38-39),0,5.0,2.346
23-Jan-2019 (21-38-40),0,5.0,2.346
23-Jan-2019 (21-38-41),0,5.0,2.346
23-Jan-2019 (21-38-42),0,5.0,2.346
23-Jan-2019 (21-38-43),0,5.0,2.346
23-Jan-2019 (21-38-44),0,5.0,2.346
23-Jan-2019 (21-38-45),0,5.0,2.346
23-Jan-2019 (21-38-46),0,5.0,0.0
23-Jan-2019 (21-38-47),0,5.0,0.0
23-Jan-2019 (21-38-48),0,5.0,0.0
23-Jan-2019 (21-38-49),0,5.0,0.0
23-Jan-2019 (21-38-50),0,5.0,0.0
23-Jan-2019 (21-38-51),0,5.0,0.0
23-Jan-2019 (21-38-52),0,5.0,0.0
23-Jan-2019 (21-38-53),0,5.0,0.0
23-Jan-2019 (21-38-54),0,5.0,0.0
23-Jan-2019 (21-38-55),0,5.0,0.0
23-Jan-2019 (21-38-56),0,5.0,0.0
23-Jan-2019 (21-38-57),0,5.0,0.0
23-Jan-2019 (21-38-58),0,5.0,0.0
23-Jan-2019 (21-38-59),0,5.0,0.0
23-Jan-2019 (21-39-00),0,5.0,0.0
23-Jan-2019 (21-39-01),0,5.0,0.0
23-Jan-2019 (21-39-02),0,5.0,0.0
23-Jan-2019 (21-39-03),0,5.0,0.0
23-Jan-2019 (21-39-04),0,5.0,0.0
23-Jan-2019 (21-39-05),0,5.0,0.0
23-Jan-2019 (21-39-06),0,5.0,0.0
23-Jan-2019 (21-39-07),0,5.0,0.0
23-Jan-2019 (21-39-08),0,5.0,0.0
23-Jan-2019 (21-39-09),0,5.0,0.0
23-Jan-2019 (21-39-10),0,5.0,0.0
23-Jan-2019 (21-39-11),0,5.0,0.0
23-Jan-2019 (21-39-12),0,6.0,0.0
23-Jan-2019 (21-39-13),0,10.2,0.0
23-Jan-2019 (21-39-14),0,12.799999999999999,0.0
23-Jan-2019 (21-39-15),0,63.2,0.0
23-Jan-2019 (21-39-16),0,46.7,0.0
23-Jan-2019 (21-39-17),0,46.7,0.0
23-Jan-2019 (21-39-18),0,46.7,0.0
23-Jan-2019 (21-39-19),0,46.7,0.0
23-Jan-2019 (21-39-20),0,46.7,0.0
23-Jan-2019 (21-39-21),0,46.7,0.0
23-Jan-2019 (21-39-22),0,46.7,0.0
23-Jan-2019 (21-39-23),0,46.7,0.0
23-Jan-2019 (21-39-24),0,46.7,0.0
23-Jan-2019 (21-39-25),0,46.7,0.0
23-Jan-2019 (21-39-26),0,46.7,0.0
23-Jan-2019 (21-39-27),0,46.7,0.0
23-Jan-2019 (21-39-28),0,46.7,0.0
23-Jan-2019 (21-39-29),0,46.7,0.0
23-Jan-2019 (21-39-30),0,46.7,0.0
23-Jan-2019 (21-39-31),0,46.7,0.0
23-Jan-2019 (21-39-32),0,46.7,0.0
23-Jan-2019 (21-39-33),0,46.7,0.0
23-Jan-2019 (21-39-34),0,37.400000000000006,0.0
23-Jan-2019 (21-39-35),0,37.400000000000006,0.0
23-Jan-2019 (21-39-36),0,37.400000000000006,0.0
23-Jan-2019 (21-39-37),0,37.400000000000006,0.0
23-Jan-2019 (21-39-38),0,37.400000000000006,0.0
23-Jan-2019 (21-39-39),0,37.400000000000006,0.0
23-Jan-2019 (21-39-40),0,37.400000000000006,0.0
23-Jan-2019 (21-39-41),0,37.400000000000006,0.0
23-Jan-2019 (21-39-42),0,37.400000000000006,0.0
23-Jan-2019 (21-39-43),0,37.400000000000006,0.0
23-Jan-2019 (21-39-44),0,37.400000000000006,0.0
23-Jan-2019 (21-39-45),0,37.400000000000006,0.0
23-Jan-2019 (21-39-46),0,37.400000000000006,0.0
23-Jan-2019 (21-39-47),0,37.400000000000006,0.0
23-Jan-2019 (21-39-48),0,37.400000000000006,0.0
23-Jan-2019 (21-39-49),0,37.400000000000006,0.0
23-Jan-2019 (21-39-50),0,37.400000000000006,0.0
23-Jan-2019 (21-39-51),0,37.400000000000006,0.0
23-Jan-2019 (21-39-52),0,37.400000000000006,0.0
23-Jan-2019 (21-39-53),0,43.800000000000004,0.0
23-Jan-2019 (21-39-54),0,43.800000000000004,0.0
23-Jan-2019 (21-39-55),0,43.800000000000004,0.0
23-Jan-2019 (21-39-56),0,43.800000000000004,0.0
23-Jan-2019 (21-39-57),0,43.800000000000004,0.0
23-Jan-2019 (21-39-58),0,43.800000000000004,0.0
23-Jan-2019 (21-39-59),0,43.800000000000004,0.0
23-Jan-2019 (21-40-00),0,37.2,0.0
23-Jan-2019 (21-40-01),0,37.2,0.0
23-Jan-2019 (21-40-02),0,37.2,0.0
23-Jan-2019 (21-40-03),0,37.2,0.0
23-Jan-2019 (21-40-04),0,37.2,0.0
23-Jan-2019 (21-40-05),0,37.2,0.0
23-Jan-2019 (21-40-06),0,37.2,0.0
23-Jan-2019 (21-40-07),0,37.2,0.0
23-Jan-2019 (21-40-08),0,37.2,0.0
23-Jan-2019 (21-40-09),0,37.2,0.0
23-Jan-2019 (21-40-10),0,37.2,0.0
23-Jan-2019 (21-40-11),0,37.2,0.0
23-Jan-2019 (21-40-12),0,37.2,0.0
23-Jan-2019 (21-40-13),0,37.2,0.0
23-Jan-2019 (21-40-14),0,37.2,0.0
23-Jan-2019 (21-40-15),0,37.2,0.0
23-Jan-2019 (21-40-16),0,37.2,0.0
23-Jan-2019 (21-40-17),0,37.2,0.0
23-Jan-2019 (21-40-18),0,37.2,0.0
23-Jan-2019 (21-40-19),0,37.2,0.0
23-Jan-2019 (21-40-20),0,37.2,0.0
23-Jan-2019 (21-40-21),0,37.2,0.0
23-Jan-2019 (21-40-22),0,37.2,0.0
23-Jan-2019 (21-40-23),0,37.2,0.0
23-Jan-2019 (21-40-24),0,37.2,0.0
23-Jan-2019 (21-40-25),0,37.2,0.0
23-Jan-2019 (21-40-26),0,37.2,0.0
23-Jan-2019 (21-40-27),0,37.2,0.0
23-Jan-2019 (21-40-28),0,37.2,0.0
23-Jan-2019 (21-40-29),0,37.2,0.0
23-Jan-2019 (21-40-30),0,37.2,0.0
23-Jan-2019 (21-40-31),0,37.2,0.0
23-Jan-2019 (21-40-32),0,37.2,0.0
23-Jan-2019 (21-40-33),0,37.2,0.0
23-Jan-2019 (21-40-34),0,37.2,0.0
23-Jan-2019 (21-40-35),0,37.2,0.0
23-Jan-2019 (21-40-36),0,37.2,0.0
23-Jan-2019 (21-40-37),0,37.2,0.0
23-Jan-2019 (21-40-38),0,37.2,0.0
23-Jan-2019 (21-40-39),0,37.2,0.0
23-Jan-2019 (21-40-40),0,37.2,0.0
23-Jan-2019 (21-40-41),0,37.2,0.0
23-Jan-2019 (21-40-42),0,37.2,0.0
23-Jan-2019 (21-40-43),0,37.2,0.0
23-Jan-2019 (21-40-44),0,37.2,0.0
23-Jan-2019 (21-40-45),0,37.2,0.0
23-Jan-2019 (21-40-46),0,37.2,0.0
23-Jan-2019 (21-40-47),0,37.2,0.0
23-Jan-2019 (21-40-48),0,37.2,0.0
23-Jan-2019 (21-40-49),0,37.2,0.0
23-Jan-2019 (21-40-50),0,37.2,0.0
23-Jan-2019 (21-40-51),0,37.2,0.0
23-Jan-2019 (21-40-52),0,37.2,0.0
23-Jan-2019 (21-40-53),0,37.2,0.0
23-Jan-2019 (21-40-54),0,37.2,0.0
23-Jan-2019 (21-40-55),0,37.2,0.0
23-Jan-2019 (21-40-56),0,37.2,0.0
23-Jan-2019 (21-40-57),0,37.2,0.0
23-Jan-2019 (21-40-58),0,37.2,0.0
23-Jan-2019 (21-40-59),0,37.2,0.0
23-Jan-2019 (21-41-00),0,37.2,0.0
23-Jan-2019 (21-41-01),0,37.2,0.0
23-Jan-2019 (21-41-02),0,37.2,0.0
23-Jan-2019 (21-41-03),0,37.2,0.0
23-Jan-2019 (21-41-04),0,37.2,0.0
23-Jan-2019 (21-41-05),0,37.2,0.0
23-Jan-2019 (21-41-06),0,37.2,0.0
23-Jan-2019 (21-41-07),0,37.2,0.0
23-Jan-2019 (21-41-08),0,37.2,0.0
23-Jan-2019 (21-41-09),0,37.2,0.0
23-Jan-2019 (21-41-10),0,37.2,0.0
23-Jan-2019 (21-41-11),0,37.2,0.0
23-Jan-2019 (21-41-12),0,37.2,0.0
23-Jan-2019 (21-41-13),0,37.2,0.0
23-Jan-2019 (21-41-14),0,37.2,0.0
23-Jan-2019 (21-41-15),0,37.2,0.0
23-Jan-2019 (21-41-16),0,37.2,0.0
23-Jan-2019 (21-41-17),0,37.2,0.0
23-Jan-2019 (21-41-18),0,43.300000000000004,0.0
23-Jan-2019 (21-41-19),0,43.300000000000004,0.0
23-Jan-2019 (21-41-20),0,43.300000000000004,0.0
23-Jan-2019 (21-41-21),0,43.300000000000004,0.0
23-Jan-2019 (21-41-22),0,43.300000000000004,0.0
23-Jan-2019 (21-41-23),0,50.900000000000006,0.0
23-Jan-2019 (21-41-24),0,50.900000000000006,0.0
23-Jan-2019 (21-41-25),0,50.900000000000006,0.0
23-Jan-2019 (21-41-26),0,50.900000000000006,0.0
23-Jan-2019 (21-41-27),0,58.5,0.0
23-Jan-2019 (21-41-28),0,58.5,0.0
23-Jan-2019 (21-41-29),0,58.5,0.0
23-Jan-2019 (21-41-30),0,58.5,0.0
23-Jan-2019 (21-41-31),0,58.5,0.0
23-Jan-2019 (21-41-32),0,58.5,0.0
23-Jan-2019 (21-41-33),0,58.5,0.0
23-Jan-2019 (21-41-34),0,68.4,0.0
23-Jan-2019 (21-41-35),0,68.4,0.0
23-Jan-2019 (21-41-36),0,68.4,0.0
23-Jan-2019 (21-41-37),0,68.4,0.0
23-Jan-2019 (21-41-38),0,68.4,0.0
23-Jan-2019 (21-41-39),0,68.4,0.0
23-Jan-2019 (21-41-40),0,68.4,0.0
23-Jan-2019 (21-41-41),0,68.4,0.0
23-Jan-2019 (21-41-42),0,68.4,0.0
23-Jan-2019 (21-41-43),0,68.4,0.0
23-Jan-2019 (21-41-44),0,68.4,0.0
23-Jan-2019 (21-41-45),0,68.4,0.0
23-Jan-2019 (21-41-46),0,68.4,0.0
23-Jan-2019 (21-41-47),0,68.4,0.0
23-Jan-2019 (21-41-48),0,68.4,0.0
23-Jan-2019 (21-41-49),0,68.4,0.0
23-Jan-2019 (21-41-50),0,68.4,0.0
23-Jan-2019 (21-41-51),0,68.4,0.0
23-Jan-2019 (21-41-52),0,68.4,0.0
23-Jan-2019 (21-41-53),0,68.4,0.0
23-Jan-2019 (21-41-54),0,68.4,0.0
23-Jan-2019 (21-41-55),0,68.4,0.0
23-Jan-2019 (21-41-56),0,68.4,0.0
23-Jan-2019 (21-41-57),0,68.4,0.0
23-Jan-2019 (21-41-58),0,68.4,0.0
23-Jan-2019 (21-41-59),0,68.4,0.0
23-Jan-2019 (21-42-00),0,68.4,0.0
23-Jan-2019 (21-42-01),0,68.4,0.0
23-Jan-2019 (21-42-02),0,68.4,0.0
23-Jan-2019 (21-42-03),0,68.4,0.0
23-Jan-2019 (21-42-04),0,68.4,0.0
23-Jan-2019 (21-42-05),0,68.4,0.0
23-Jan-2019 (21-42-06),0,68.4,0.0
23-Jan-2019 (21-42-07),0,68.4,0.0
23-Jan-2019 (21-42-08),0,68.4,0.0
23-Jan-2019 (21-42-09),0,68.4,0.0
23-Jan-2019 (21-42-10),0,68.4,0.0
23-Jan-2019 (21-42-11),0,68.4,0.0
23-Jan-2019 (21-42-12),0,68.4,0.0
23-Jan-2019 (21-42-13),0,68.4,0.0
23-Jan-2019 (21-42-14),0,68.4,0.0
23-Jan-2019 (21-42-15),0,68.4,0.0
23-Jan-2019 (21-42-16),0,68.4,0.0
23-Jan-2019 (21-42-17),0,68.4,0.0
23-Jan-2019 (21-42-18),0,68.4,0.0
23-Jan-2019 (21-42-19),0,68.4,0.0
23-Jan-2019 (21-42-20),0,68.4,0.0
23-Jan-2019 (21-42-21),0,68.4,0.0
23-Jan-2019 (21-42-22),0,68.4,0.0
23-Jan-2019 (21-42-23),0,68.4,0.0
23-Jan-2019 (21-42-24),0,68.4,0.0
23-Jan-2019 (21-42-25),0,68.4,0.0
23-Jan-2019 (21-42-26),0,68.4,0.0
23-Jan-2019 (21-42-27),0,68.4,0.0
23-Jan-2019 (21-42-28),0,68.4,0.0
23-Jan-2019 (21-42-29),0,68.4,0.0
23-Jan-2019 (21-42-30),0,68.4,0.0
23-Jan-2019 (21-42-31),0,68.4,0.0
23-Jan-2019 (21-42-32),0,68.4,0.0
23-Jan-2019 (21-42-33),0,68.4,0.0
23-Jan-2019 (21-42-34),0,68.4,0.0
23-Jan-2019 (21-42-35),0,68.4,0.0
23-Jan-2019 (21-42-36),0,68.4,0.0
23-Jan-2019 (21-42-37),0,68.4,0.0
23-Jan-2019 (21-42-38),0,68.4,0.0
23-Jan-2019 (21-42-39),0,68.4,0.0
23-Jan-2019 (21-42-40),0,68.4,0.0
23-Jan-2019 (21-42-41),0,68.4,0.0
23-Jan-2019 (21-42-42),0,68.4,0.0
23-Jan-2019 (21-42-43),0,68.4,0.0
23-Jan-2019 (21-42-44),0,68.4,0.0
23-Jan-2019 (21-42-45),0,68.4,0.0
23-Jan-2019 (21-42-46),0,68.4,0.0
23-Jan-2019 (21-42-47),0,68.4,0.0
23-Jan-2019 (21-42-48),0,68.4,0.0
23-Jan-2019 (21-42-49),0,68.4,0.0
